%Data: Non clustered trilaterated Mobile Tower Localisation Locations
%Carrier: airtel
%Start  : 2017-01-25+00%3A00%3A00
%End    : 2017-01-30+00%3A00%3A00
@RELATION mobile-networks
@ATTRIBUTE latitude  NUMERIC
@ATTRIBUTE longitude  NUMERIC
@DATA
18.5301052438,73.8561867795
18.5298719791,73.8558843787
18.5298805086,73.8558929346
18.5298805086,73.8558929346
18.5299302645,73.8559428442
18.5298895121,73.8559019659
18.5299089405,73.8559214544
18.5298639234,73.8558762981
18.5299089405,73.8559214544
18.5298989894,73.8559114725
18.5301109481,73.8561240864
18.5301143404,73.8560868018
18.5301268373,73.8559494527
18.5301189174,73.8560364981
18.5301272511,73.8559449028
18.5301084557,73.8561514785
18.5301061287,73.8561770519
18.5297942475,73.8556975437
18.5300910838,73.8563424025
18.5298801645,73.8557720434
18.530096401,73.8562839629
18.5297984178,73.8557011598
18.5300845776,73.8564139049
18.529806233,73.8557079365
18.5300855188,73.8564035603
18.529806233,73.8557079365
18.5300855188,73.8564035603
18.5298518219,73.8557474673
18.5300910091,73.8563432171
18.5298144824,73.8557150897
18.5300865123,73.8563926411
18.5298322838,73.8557305255
18.5300886562,73.8563690785
18.5297910367,73.8556947596
18.5300836887,73.8564236747
18.5298322838,73.8557305255
18.5300886562,73.8563690785
18.529823166,73.8557226194
18.5300875581,73.8563811471
18.5301237606,73.8559832691
18.5302392702,73.8547136323
18.5302462129,73.8554160344
18.5305714587,73.8555133527
18.5306473379,73.8555360569
18.5306677491,73.8555421643
18.530761769,73.8555702965
18.5308395174,73.8555935602
18.5310914605,73.855668946
18.5311357937,73.8556822113
18.5310914605,73.855668946
18.5310587359,73.8556591542
18.5310798706,73.8556654781
18.531130321,73.8556805738
18.5312473163,73.855715581
18.5311125735,73.8556752634
18.5310689624,73.8556622142
18.5310979875,73.855670899
18.5311037323,73.855672618
18.5310923494,73.855669212
18.5311620101,73.8556900558
18.5310587359,73.8556591542
18.5306575762,73.8555391203
18.5305674171,73.8555121433
18.5301994515,73.8553137971
18.5305661043,73.8554700975
18.5306481426,73.8555050697
18.5306709398,73.855514788
18.5307671615,73.8555558066
18.5308425695,73.8555879525
18.5310686392,73.8556843249
18.5311070152,73.8557006844
18.5310686392,73.8556843249
18.5310396945,73.8556719859
18.5310583879,73.8556799548
18.531103011,73.8556989775
18.5312035344,73.8557418302
18.5312032641,73.855741715
18.5310865573,73.8556919633
18.5310487397,73.8556758418
18.5310733669,73.8556863403
18.5310794935,73.855688952
18.5310687392,73.8556843675
18.5311301128,73.8557105308
18.5310396945,73.8556719859
18.5311325133,73.8557115542
18.5306867296,73.855521519
18.5305871984,73.8554790896
18.5301466996,73.855198463
18.530554996,73.8553803615
18.5306502785,73.8554228105
18.5306801105,73.8554361009
18.5307929945,73.8554863918
18.5308773836,73.855523988
18.5311357561,73.855639096
18.5311754276,73.8556567702
18.5311357561,73.855639096
18.5311073083,73.8556264221
18.5311256809,73.8556346073
18.5311695379,73.8556541462
18.5312791945,73.8557029997
18.5312731002,73.8557002846
18.5311553313,73.855647817
18.5311161983,73.8556303827
18.5311433218,73.8556424666
18.531146424,73.8556438487
18.5311378281,73.8556400191
18.531198117,73.8556668786
18.5311073083,73.8556264221
18.5312102053,73.8556722641
18.5307653273,73.8554740658
18.5306270675,73.8554124698
18.5305524954,73.8553601602
18.5306508326,73.855401471
18.5306825916,73.8554148127
18.5308011046,73.8554645994
18.5308894967,73.8555017325
18.5311667537,73.8556182073
18.531208308,73.8556356641
18.5311667537,73.8556182073
18.531137645,73.8556059788
18.5311564444,73.8556138763
18.5312013203,73.8556327286
18.5313194339,73.855682348
18.5313100088,73.8556783885
18.5311877307,73.8556270197
18.5311467415,73.8556098002
18.5311758856,73.8556220435
18.5311776695,73.855622793
18.5311698086,73.8556194906
18.5312315404,73.855645424
18.531137645,73.8556059788
18.5312488772,73.8556527072
18.5307892531,73.8554596206
18.5306371019,73.8553957028
18.5295166773,73.8538210365
18.5310398679,73.8592979366
18.5305914976,73.8576856226
18.5304691799,73.8572457926
18.5303276321,73.8567368228
18.5302903077,73.8566026158
18.5301980745,73.8562709765
18.5302011788,73.8562821383
18.5301980745,73.8562709765
18.530190616,73.8562441585
18.530195433,73.8562614785
18.5302069314,73.8563028229
18.5301948796,73.8562594889
18.5302140841,73.8563285414
18.5301960218,73.8562635957
18.5301929468,73.8562525391
18.5301896242,73.8562405922
18.5302008714,73.8562810332
18.5301915302,73.8562474456
18.5302070012,73.8563030736
18.530190616,73.8562441585
18.5301768943,73.8561948202
18.5301711722,73.8561742456
18.5299194237,73.8550648106
18.529797116,73.8544341567
18.5305721307,73.8584307349
18.5304215671,73.8576542475
18.5302724304,73.8568851462
18.5302367312,73.8567010496
18.530158503,73.8562976425
18.5301605533,73.8563082154
18.530158503,73.8562976425
18.5301530415,73.8562694788
18.5301565687,73.8562876679
18.5301649885,73.8563310868
18.5301550665,73.8562799215
18.5301696112,73.8563549245
18.5301567847,73.8562887816
18.5301547482,73.85627828
18.5301520138,73.8562641798
18.530160551,73.8563082039
18.5301535023,73.8562718554
18.5301648082,73.8563301569
18.5301530415,73.8562694788
18.5301419868,73.8562124731
18.5301435304,73.8562204329
18.5300850595,73.8553887701
18.5300144781,73.8549093791
18.5305662393,73.8586573873
18.5304202452,73.8576655896
18.5302960243,73.8568217513
18.5302694151,73.8566410009
18.5302134187,73.8562606365
18.5302152541,73.8562731035
18.5302134187,73.8562606365
18.5302091538,73.8562316665
18.5302119082,73.8562503763
18.5302184834,73.8562950384
18.5302119593,73.8562507234
18.5302226661,73.8563234502
18.5302123147,73.8562531374
18.5302104866,73.8562407197
18.530208706,73.8562286249
18.5302150181,73.8562715003
18.5302097546,73.8562357476
18.5302185728,73.8562956459
18.5302091538,73.8562316665
18.5302018698,73.85618219
18.5301521227,73.855844285
18.5301948706,73.8561346473
18.5300741634,73.8553674591
18.5299785264,73.8548307775
18.5305782231,73.8581963575
18.5304453233,73.8574504514
18.5303212333,73.8567540157
18.5302932825,73.8565971502
18.5302311869,73.8562486631
18.5302334596,73.8562614175
18.5302311869,73.8562486631
18.530226121,73.8562202328
18.5302293927,73.856238594
18.5302372027,73.856282424
18.5302299123,73.8562415097
18.5302424245,73.8563117288
18.5302299654,73.8562418076
18.5302277041,73.8562291173
18.5302257155,73.8562179572
18.5302330866,73.8562593244
18.530226922,73.8562247279
18.5302374047,73.8562835578
18.530226121,73.8562202328
18.5302178979,73.8561740845
18.53015845,73.8558404649
18.5302071997,73.8561140461
18.5297648074,73.8543635218
18.5311097447,73.8598626327
18.5305901377,73.8577379324
18.5304693718,73.8572441432
18.5303382902,73.8567081847
18.530305599,73.8565745215
18.5302266483,73.8562517215
18.5302296222,73.8562638807
18.5302266483,73.8562517215
18.5302199618,73.8562243833
18.5302242802,73.8562420392
18.5302345884,73.8562841856
18.5302247932,73.8562441369
18.5302414643,73.8563122984
18.5302250026,73.8562449931
18.5302220513,73.8562329265
18.5302193643,73.8562219403
18.5302291557,73.8562619733
18.5302209791,73.8562285426
18.5302348379,73.8562852054
18.5302199618,73.8562243833
18.5302087865,73.8561786921
18.530197102,73.8561309187
18.5295410179,73.8538742521
18.5309807631,73.8588203292
18.5305963325,73.8574995732
18.5304844159,73.8571150834
18.530353825,73.8566664434
18.5303195871,73.8565488218
18.5302320461,73.8562480841
18.5302355388,73.8562600829
18.5302320461,73.8562480841
18.5302242967,73.8562214621
18.5302293015,73.8562386555
18.5302412484,73.8562796977
18.5302301037,73.8562414115
18.5302493725,73.8563076069
18.5302301791,73.8562416703
18.5302267184,73.8562297815
18.530223653,73.8562192507
18.5302349521,73.8562580673
18.530225511,73.8562256336
18.5302415901,73.8562808713
18.5302242967,73.8562214621
18.5302114541,73.8561773431
18.5301976661,73.8561299761
18.5305157936,73.856231238
18.5305044836,73.8562091166
18.5304494902,73.8561015549
18.5304576486,73.8561175121
18.5304494902,73.8561015549
18.5304373811,73.8560778707
18.5304452015,73.8560931667
18.5304638696,73.8561296798
18.5304605324,73.8561231524
18.5304837503,73.8561685643
18.5304492366,73.8561010588
18.5304411652,73.856085272
18.530440222,73.8560834272
18.530454031,73.8561104364
18.5304419099,73.8560867286
18.5304671461,73.8561360883
18.5304373811,73.8560778707
18.5304313767,73.8560661267
18.5302690143,73.8557485633
18.530024884,73.8552710755
18.5300289382,73.8552790057
18.5302788396,73.8557677806
18.5303413075,73.8558899607
18.5305621262,73.8561067426
18.5305612485,73.8561048236
18.5305337757,73.8560447572
18.5305422222,73.8560632247
18.5305337757,73.8560447572
18.5305226425,73.8560204154
18.5305298327,73.8560361361
18.5305469964,73.856073663
18.530548891,73.8560778054
18.5305676396,73.8561187976
18.5305344957,73.8560463314
18.5305261216,73.8560280222
18.5305266661,73.8560292127
18.5305379507,73.8560538853
18.5305277662,73.8560316178
18.5305509457,73.8560822978
18.5305226425,73.8560204154
18.5305224782,73.856020056
18.5292897526,73.8533249213
18.5299067023,73.8546737467
18.5300837938,73.8550609271
18.5302610108,73.8554483872
18.5299419209,73.8547507455
18.5299635155,73.8547979596
18.5303793417,73.8557071032
18.5304102711,73.8557747266
18.5306292724,73.8559804045
18.5306323619,73.8560053644
18.5306292724,73.8559804045
18.5306256342,73.855951012
18.5306279838,73.8559699947
18.5306335927,73.856015308
18.5306358073,73.8560331986
18.5306410147,73.8560752683
18.5306298561,73.8559851199
18.5306267711,73.8559601972
18.5306274871,73.8559659814
18.5306306367,73.8559914266
18.5306276736,73.8559674877
18.5306351911,73.856028221
18.5306256342,73.855951012
18.5306276002,73.8559668949
18.5308778615,73.8579888565
18.5309362145,73.8584603548
18.5301779426,73.8523347542
18.530817049,73.8574974993
18.5305804153,73.855585706
18.5305706423,73.8555067544
18.5306359149,73.8559759282
18.5306351977,73.8560035441
18.5306359149,73.8559759282
18.5306367567,73.8559435168
18.5306362131,73.8559644492
18.5306349153,73.8560144168
18.5306344089,73.8560339163
18.5306332147,73.8560798956
18.5306357749,73.8559813207
18.5306364937,73.8559536454
18.5306363171,73.8559604436
18.5306355993,73.8559880825
18.5306362776,73.8559619647
18.5306345461,73.8560286351
18.5306367567,73.8559435168
18.5306362634,73.8559625138
18.5306014937,73.8573009475
18.5305987221,73.8574076174
18.5305853365,73.8579226794
18.5305739824,73.8583595139
18.5305660283,73.8586654759
18.5305537304,73.8591384064
18.5306058659,73.8571326746
18.5306470942,73.8555454488
18.5306516122,73.8553714568
18.5306155982,73.8559896192
18.5306122591,73.8560182684
18.5306155982,73.8559896192
18.5306196261,73.8559550607
18.5306170248,73.8559773797
18.5306108151,73.8560306573
18.53060891,73.8560470028
18.5306029861,73.8560978286
18.5306150121,73.8559946483
18.5306183674,73.8559658603
18.5306176329,73.8559721617
18.5306140878,73.8560025786
18.5306174099,73.8559740759
18.5306091509,73.8560449363
18.5306196261,73.8559550607
18.530617661,73.8559719213
18.5304939524,73.8570332698
18.5304898879,73.85706814
18.5304601456,73.8573232948
18.5304425001,73.8574746719
18.5304144965,73.8577149026
18.5303894255,73.8579299666
18.5305030657,73.8569550857
18.5306689008,73.8555322831
18.5306963588,73.8552966867
18.5303503392,73.8566758095
18.5303577362,73.8566559345
18.5303340479,73.8567195837
18.5303839468,73.8565855076
18.5303313645,73.8567267938
18.530297514,73.856817748
18.5302792826,73.856866735
18.5302540659,73.8569344901
18.5303468416,73.8566852074
18.530430856,73.8564594642
18.5308069291,73.8554489487
18.5303079271,73.8565702443
18.530321984,73.8565444181
18.5303042613,73.8565769793
18.5303657119,73.8564640783
18.5303080631,73.8565699944
18.5302917117,73.8566000361
18.5302492124,73.8566781184
18.5302252025,73.8567222306
18.5302945353,73.8565948484
18.5304085317,73.8563854069
18.5309726974,73.855348866
18.5301899036,73.8562764825
18.5302278789,73.8562508923
18.5302351285,73.856246007
18.5303239732,73.8561861372
18.5302576595,73.856230824
18.5302814434,73.8562147968
18.5301856388,73.8562793566
18.5301667126,73.8562921102
18.5303443274,73.8561724212
18.5300559738,73.8563667338
18.5301940217,73.8562867323
18.5302316299,73.856262592
18.5302377696,73.856258651
18.5303263264,73.8562018071
18.5302597026,73.8562445724
18.530281858,73.856230351
18.5301874838,73.856290929
18.5301682324,73.8563032862
18.5303488311,73.8561873614
18.5300476063,73.8563807152
18.5301899036,73.8562764825
18.5302278789,73.8562508923
18.5302351285,73.856246007
18.5303239732,73.8561861372
18.5302576595,73.856230824
18.5302814434,73.8562147968
18.5301856388,73.8562793566
18.5301667126,73.8562921102
18.5303443274,73.8561724212
18.5300559738,73.8563667338
18.5301798356,73.8562514231
18.5302194834,73.8562247057
18.5302292977,73.8562180922
18.5303196306,73.8561572195
18.5302533579,73.8562018787
18.5302806095,73.8561835146
18.5301810544,73.8562506018
18.5301627457,73.8562629394
18.5303363488,73.8561459536
18.5300879117,73.8563133678
18.5301863379,73.8562676073
18.5302249055,73.8562416179
18.5302330634,73.8562361205
18.5303224352,73.8561758955
18.530256136,73.8562205726
18.5302811481,73.8562037177
18.5301840151,73.8562691726
18.5301653077,73.8562817789
18.5303415016,73.8561630472
18.5300672852,73.8563478334
18.5302018594,73.8563062407
18.5302378485,73.8562819888
18.5302420526,73.8562791558
18.5303291301,73.856220477
18.5302627676,73.8562651966
18.5302824336,73.8562519443
18.5301910827,73.8563135028
18.5301714233,73.8563267506
18.530353802,73.8562038513
18.5300180476,73.856430106
18.5301850939,73.856264511
18.5302255831,73.8562437315
18.530233775,73.8562395273
18.5303249631,73.8561927285
18.5302571687,73.8562275214
18.5302814504,73.8562150597
18.5301834098,73.8562653754
18.5301644035,73.8562751296
18.5303470344,73.8561814012
18.5300870322,73.8563148376
18.5302114476,73.8563301055
18.5302465909,73.8563092571
18.5302481473,73.8563083338
18.5303346201,73.8562570347
18.5302674743,73.8562968682
18.5302833796,73.8562874326
18.5301952606,73.8563397083
18.5301748333,73.8563518265
18.530364492,73.8562393134
18.5300043769,73.856452948
18.530187042,73.8562693597
18.5302258195,73.8562444688
18.5302337446,73.8562393817
18.5303233333,73.8561818754
18.5302567379,73.8562246225
18.5302812853,73.8562088657
18.5301843232,73.8562711049
18.5301654993,73.8562831877
18.5303433116,73.8561690515
18.5300688425,73.856345231
18.5301829819,73.8562592542
18.530222107,73.856232889
18.5302311198,73.8562268155
18.5303209877,73.8561662563
18.5302547021,73.8562109241
18.5302808701,73.8561932903
18.530182487,73.8562595877
18.5301639854,73.8562720553
18.5303388421,73.8561542247
18.5300779311,73.8563300447
18.5301783299,73.8562476754
18.5302187253,73.8562223412
18.5302288578,73.8562159864
18.5303198829,73.8561588992
18.5302531869,73.8562007282
18.5302806099,73.8561835296
18.5301803826,73.8562463881
18.5301620578,73.8562578806
18.5303370127,73.8561481561
18.5300965207,73.8562989829
18.5301936792,73.8562858798
18.5302310272,73.8562607122
18.530237315,73.856256475
18.5303256017,73.8561969813
18.5302592726,73.8562416786
18.5302817561,73.8562265276
18.5301873579,73.8562901396
18.5301682002,73.8563030493
18.5303473194,73.8561823465
18.5300439971,73.8563867461
18.5301809628,73.8562542287
18.5302207588,73.856228684
18.530230239,73.8562225988
18.5303207263,73.8561645157
18.5302541557,73.8562072468
18.5302807865,73.8561901527
18.5301815705,73.8562538387
18.5301631188,73.8562656826
18.5303385043,73.8561531041
18.5300873386,73.8563143253
18.530201902,73.8563063466
18.53023819,73.8562830538
18.5302423139,73.8562804067
18.5303297058,73.8562243105
18.5302630499,73.8562670964
18.5302825046,73.8562546085
18.5301910521,73.8563133111
18.5301713182,73.8563259781
18.5303550628,73.856208034
18.5300236299,73.8564207781
18.5301798356,73.8562514231
18.5302194834,73.8562247057
18.5302292977,73.8562180922
18.5303196306,73.8561572195
18.5302533579,73.8562018787
18.5302806095,73.8561835146
18.5301810544,73.8562506018
18.5301627457,73.8562629394
18.5303363488,73.8561459536
18.5300879117,73.8563133678
18.5301604379,73.8562031423
18.530205297,73.8561804568
18.5302198944,73.8561730748
18.5303148039,73.8561250785
18.5302470374,73.8561593484
18.5302795273,73.8561429181
18.5301725143,73.8561970352
18.5301549888,73.8562058979
18.5303280384,73.8561183857
18.5301510316,73.8562078992
18.5301578031,73.8561965842
18.5301920964,73.8561392828
18.5301513176,73.855844771
18.5302074701,73.8561135943
18.5302626176,73.8557775746
18.5302918947,73.8559725266
18.5301962552,73.8558176403
18.5302337196,73.8560697333
18.5302914305,73.8565894848
18.5302696741,73.8557733142
18.5302757062,73.8559995764
18.5301693629,73.8561772687
18.5301812741,73.8563991907
18.5301544778,73.8562021404
18.5301101159,73.8562762659
18.5302310461,73.8557966356
18.5302866904,73.8559812225
18.5304911337,73.8556396094
18.5309798848,73.8560143701
18.5310588972,73.8560788083
18.5321585532,73.8569756384
18.5312477258,73.8562328066
18.5313662496,73.8563294686
18.5312477258,73.8562328066
18.5312089512,73.8562011842
18.5312339931,73.856221607
18.5312937707,73.8562703583
18.5317543441,73.8566459807
18.5313370138,73.8563056255
18.5312210683,73.8562110662
18.5312693049,73.8562504055
18.5312622663,73.856244665
18.5313115505,73.856284859
18.5313992577,73.8563563883
18.5312089512,73.8562011842
18.5306094629,73.8557122763
18.5305872817,73.8556941868
18.5328762436,73.8580217756
18.5312542919,73.8562564996
18.531394663,73.8564092714
18.5312542919,73.8562564996
18.5312113199,73.8562097318
18.5312390727,73.856239936
18.5313053211,73.8563120364
18.5319615936,73.8570262918
18.5313607912,73.8563724075
18.5312247487,73.8562243467
18.5312790825,73.8562834804
18.5312704064,73.8562740375
18.5313312899,73.8563403002
18.5314329053,73.8564508919
18.5312113199,73.8562097318
18.5306430782,73.8555912974
18.5305670221,73.8555085241
18.531280618,73.8563514943
18.5314532267,73.8565737555
18.531280618,73.8563514943
18.5312339554,73.8562914095
18.5312640917,73.8563302143
18.5313360298,73.856422845
18.5323307646,73.8577037436
18.5314149162,73.8565244251
18.5312485375,73.856310186
18.5313106033,73.8563901054
18.5312981164,73.8563740261
18.5313815491,73.8564814598
18.5314964805,73.8566294513
18.5312339554,73.8562914095
18.5306555052,73.8555465733
18.5305573878,73.8554202347
18.5313129386,73.8564681192
18.5315229084,73.856769466
18.5313129386,73.8564681192
18.5312631084,73.8563966043
18.5312952904,73.856442791
18.5313721119,73.8565530432
18.5328939052,73.8587371612
18.5314804828,73.8567085777
18.5312786803,73.8564189527
18.5313489412,73.8565197901
18.5313316249,73.8564949373
18.5314435315,73.8566555461
18.5315708082,73.8568382108
18.5312631084,73.8563966043
18.5306598717,73.8555308589
18.530552671,73.8553770101
18.5306896892,73.8554235469
18.5304123003,73.854858807
18.530717463,73.8553235902
18.5304771332,73.8547920157
18.5308061523,73.8550043978
18.5305845302,73.8546813744
18.5304563742,73.8544945824
18.5307659593,73.854494464
18.5302552575,73.8526518374
18.5307271276,73.8545344689
18.5303429889,73.8534556487
18.5307659593,73.854494464
18.5302552575,73.8526518374
18.5307426139,73.8545185147
18.530274751,73.8528304531
18.5307576912,73.854502982
18.5302621615,73.8527150971
18.530793682,73.8544659037
18.5302321091,73.8524397313
18.530824249,73.8549392676
18.5306480436,73.8546159423
18.5304249426,73.8542065691
18.530711949,73.8545501061
18.5303521577,73.8535396639
18.5307499094,73.8545109989
18.5302686593,73.8527746357
18.5307538717,73.8545069168
18.5302844248,73.8529190778
18.5307747138,73.854485445
18.5302479475,73.8525848565
18.530698729,73.8545637256
18.5303601434,73.8536128385
18.5307442648,73.854516814
18.530332637,73.8533607928
18.5307426139,73.8545185147
18.530274751,73.8528304531
18.5310207772,73.8542319458
18.5305949536,73.8557644939
18.5304876505,73.8547811807
18.5309451565,73.8560220491
18.5310077326,73.856081483
18.5316870852,73.8567267281
18.5311361006,73.8562034052
18.5312186005,73.8562817628
18.5311361006,73.8562034052
18.5311049094,73.8561737802
18.5311250537,73.856192913
18.5311731402,73.8562385849
18.5314273672,73.8564800481
18.5314682627,73.8565188904
18.5311956274,73.8562599432
18.5311146566,73.856183038
18.5311473371,73.8562140775
18.5311477973,73.8562145145
18.5311756185,73.856240939
18.531244538,73.8563063979
18.5311049094,73.8561737802
18.5312664027,73.8563271651
18.5306192359,73.855712496
18.5305958526,73.855690287
18.5318876734,73.8571721468
18.5311362226,73.8562043436
18.5312259162,73.85631986
18.5311362226,73.8562043436
18.5311033852,73.8561620527
18.5311245927,73.8561893656
18.5311752169,73.8562545641
18.5314767455,73.8566429045
18.5315370142,73.8567205251
18.5312009614,73.8562877208
18.5311136469,73.8561752686
18.5311481205,73.856219667
18.5311485366,73.8562202027
18.5311792265,73.8562597286
18.5312540911,73.8563561462
18.5311033852,73.8561620527
18.5312799483,73.8563894484
18.5306614885,73.8555929401
18.5305879846,73.8554982763
18.5322533718,73.8579842163
18.5311450856,73.8562725407
18.5312470772,73.856430057
18.5311450856,73.8562725407
18.5311108787,73.8562197119
18.5311329706,73.8562538305
18.5311857063,73.8563352749
18.5315576333,73.856909685
18.5316503212,73.8570528343
18.5312203749,73.8563888182
18.5311215683,73.8562362209
18.5311584173,73.8562931304
18.5311579132,73.8562923515
18.5311971181,73.8563529005
18.5312772249,73.8564766169
18.5311108787,73.8562197119
18.5313098723,73.856527039
18.5306768658,73.855549429
18.5305842174,73.8554063456
18.5328543648,73.8593188161
18.5311565577,73.8563608134
18.5312726036,73.8565629872
18.5311565577,73.8563608134
18.5311212142,73.8562992391
18.5311440402,73.8563390059
18.5311985281,73.856433933
18.5316539614,73.8572273914
18.5317916043,73.8574671957
18.5312443774,73.8565138122
18.5311322591,73.8563184811
18.5311715698,73.8563869676
18.5311698115,73.8563839038
18.5312197932,73.8564709823
18.531304472,73.8566185074
18.5311212142,73.8562992391
18.5313451963,73.8566894589
18.5306821849,73.8555343785
18.5305823357,73.8553604271
18.5307191017,73.8554299196
18.5305012127,73.8548591907
18.5307553534,73.8553273425
18.5305741404,73.8547858687
18.530887928,73.8549522088
18.5307385631,73.8546205566
18.5305333356,73.8541648697
18.5309082099,73.8544499914
18.5308735273,73.8544848618
18.5304576832,73.8523196557
18.5309082099,73.8544499914
18.5308840288,73.8544743034
18.5303902646,73.8506760344
18.5308996458,73.8544586019
18.530936925,73.8544211208
18.5309289295,73.8548361899
18.530834344,73.8545242572
18.5305033162,73.8534325866
18.5309114032,73.8548857829
18.5307999253,73.8545588623
18.5305152667,73.8537240838
18.5308577839,73.8545006904
18.5304627805,73.8524439983
18.5308915854,73.8544667059
18.5309010693,73.8544571707
18.5303982517,73.8508706748
18.5309172779,73.8544408743
18.530844072,73.8545144766
18.5304672201,73.8525522966
18.530891302,73.8544669909
18.5304519282,73.852179269
18.5308840288,73.8544743034
18.5303902646,73.8506760344
18.5308671103,73.8544913135
18.5304723032,73.8526762487
18.5311520515,73.854204828
18.5305990975,73.8557694786
18.5305593964,73.8548006925
18.5310270043,73.8560039513
18.5311061154,73.8560763399
18.5319939454,73.856888734
18.5312889913,73.8562436758
18.5313917584,73.8563377107
18.5312889913,73.8562436758
18.5312561361,73.8562136124
18.5312773551,73.8562330283
18.5313280069,73.856279376
18.5316674555,73.8565899826
18.531704411,73.8566237982
18.5313674361,73.8563154551
18.5312664033,73.8562230072
18.5313093958,73.8562623466
18.531301312,73.8562549495
18.531346252,73.8562960712
18.5314192192,73.856362838
18.5312561361,73.8562136124
18.5314738055,73.8564127865
18.5307107279,73.8557145528
18.5306548642,73.8556634367
18.5324192408,73.8576290015
18.5312970261,73.8562753771
18.531418506,73.8564219048
18.5312970261,73.8562753771
18.5312606787,73.8562315356
18.5312841531,73.8562598499
18.5313401887,73.856327439
18.5317900549,73.8568700665
18.5318573115,73.8569511916
18.5313905361,73.8563881681
18.5312720373,73.8562452361
18.5313204592,73.856303642
18.5313106564,73.8562918177
18.5313661753,73.8563587845
18.5314500849,73.8564599947
18.5312606787,73.8562315356
18.5315211011,73.8565456549
18.5307368125,73.8555996613
18.5306340757,73.8554757439
18.5333546819,73.8592572765
18.5313225026,73.8563758941
18.5314705932,73.8565858611
18.5313225026,73.8563758941
18.5312831118,73.8563200454
18.5313085517,73.8563561143
18.5313692791,73.8564422144
18.5319847458,73.8573148505
18.5321102549,73.8574928044
18.5314392014,73.8565413534
18.5312954215,73.8563374981
18.5313504211,73.856415478
18.5313372741,73.8563968373
18.5314118602,73.8565025886
18.5315060354,73.8566361118
18.5312831118,73.8563200454
18.5316014606,73.8567714107
18.5307461152,73.8555586869
18.5306241023,73.8553856981
18.5313528122,73.85649548
18.5315310582,73.8567761891
18.5313528122,73.85649548
18.5313108127,73.8564293383
18.5313379374,73.8564720548
18.5314026867,73.8565740233
18.5322325014,73.8578808702
18.5324555016,73.8582320712
18.5314965329,73.8567218178
18.5313239375,73.8564500076
18.5313857526,73.8565473561
18.5313685621,73.8565202832
18.5314664625,73.8566744622
18.5315700384,73.8568375761
18.5313108127,73.8564293383
18.5316951463,73.8570346052
18.530749233,73.8555449545
18.5306190312,73.8553399139
18.5307727128,73.8554415352
18.5305094222,73.8548592262
18.5307976867,73.8553315347
18.5305717799,73.8547860183
18.5308831071,73.8549552854
18.530699621,73.8546359323
18.5305031844,73.8542940413
18.5308397796,73.8544713851
18.5302767856,73.8522503661
18.5308099507,73.8545064046
18.5303750901,73.8531377082
18.5308397796,73.8544713851
18.5302767856,73.8522503661
18.5308203314,73.8544942175
18.5302963749,73.852427203
18.5308328917,73.8544794716
18.5302837235,73.8523129959
18.5308628743,73.8544442717
18.5302535234,73.8520403724
18.5309065965,73.8548518213
18.5307739112,73.8545487153
18.5304492378,73.8538070417
18.53089686,73.8548947077
18.5307489501,73.8545780197
18.5304680109,73.8539765108
18.5307973854,73.8545211563
18.5303843246,73.8532210738
18.530826409,73.8544870824
18.5302902532,73.8523719415
18.5308320065,73.8544805108
18.5303066212,73.8525196807
18.5308470727,73.854462823
18.5302694396,73.8521840523
18.5307864415,73.8545340045
18.5303923676,73.8532936826
18.5308241372,73.8544897495
18.530364664,73.8530435858
18.5308203314,73.8544942175
18.5302963749,73.852427203
18.5307995377,73.8545186295
18.5304054242,73.8534115414
18.5310486295,73.8542261923
18.5306769859,73.8558631706
18.5305593024,73.8548006669
18.5328789126,73.85802407
18.5313861726,73.8563147568
18.5315324914,73.8564823008
18.5313861726,73.8563147568
18.531346666,73.8562695197
18.5313721807,73.8562987354
18.5314330868,73.8563684759
18.5320110808,73.85703032
18.5320854758,73.857115508
18.5315017423,73.8564470914
18.5313590118,73.8562836563
18.5314179532,73.8563511476
18.5314009876,73.8563317208
18.5314749608,73.8564164252
18.5315672082,73.8565220534
18.531346666,73.8562695197
18.5316747182,73.8566451605
18.5307637607,73.8556020659
18.5306476456,73.85546911
18.5314240691,73.8564350612
18.5316091181,73.8566824216
18.5314240691,73.8564350612
18.5313804424,73.8563767448
18.531408618,73.8564144075
18.5314758758,73.8565043119
18.5323204824,73.857633338
18.5324798113,73.8578463232
18.5315737462,73.8566351395
18.5313940757,73.8563949687
18.5314631622,73.8564873183
18.5314404291,73.8564569299
18.5315429385,73.8565939583
18.531649054,73.8567358048
18.5313804424,73.8563767448
18.5318004404,73.8569381708
18.5307709302,73.8555620044
18.5306348646,73.8553801266
18.5314679992,73.8565745196
18.5316976375,73.8569136026
18.5314679992,73.8565745196
18.531420779,73.8565047955
18.5314512754,73.8565498256
18.5315240732,73.856657317
18.5327438203,73.8584584289
18.5330698773,73.8589399049
18.5316579071,73.8568549374
18.5314355353,73.8565265843
18.5315153035,73.8566443692
18.5314857068,73.8566006661
18.5316233032,73.8568038421
18.5317424944,73.8569798374
18.531420779,73.8565047955
18.5319494223,73.8572853926
18.5307733021,73.8555487512
18.5306283411,73.8553347095
18.5307917514,73.8554456603
18.5305021192,73.8548591946
18.530811923,73.8553329446
18.5305608747,73.8547867093
18.5308790439,73.8549578786
18.5306753113,73.8546455307
18.530488126,73.8543585536
18.5308085578,73.8544811462
18.530251912,73.8527142105
